1.7071108747008618e-014	5.0182187919279500e-010	1.6077043526260323e-005	9.9997089618572421e-001	1.3026268910569895e-005	
6.2011703994762670e-015	2.0563653478996956e-010	6.3365246519252454e-006	9.9996263517622963e-001	3.1028093475672097e-005	
2.6033996959498596e-015	1.0017545914516675e-010	2.6211778859114224e-006	9.9992348274736198e-001	7.3895974574030373e-005	
1.1765090155942712e-015	5.8474730174899298e-011	1.2041227848153307e-006	9.9982281884951429e-001	1.7597696922489042e-004	
5.3504920842079112e-016	3.8689511094248875e-011	6.6373222013317495e-007	9.9958027503803137e-001	4.1906119105846568e-004	
2.3151200786066876e-016	2.6945092317969519e-011	4.5772854165178556e-007	9.9900162808183413e-001	9.9791416267897178e-004	
8.9384165096170784e-017	1.8569033794972246e-011	3.7926289267002654e-007	9.9762329273626427e-001	2.3763279822738076e-003	
2.7360472521189063e-017	1.1926392171096275e-011	3.4943502301857759e-007	9.9434092702504251e-001	5.6587235280081425e-003	
4.7691492639091660e-018	6.3934274135318051e-012	3.3815002133800296e-007	9.8652462086339809e-001	1.3475040980187087e-002	
7.1070175530135850e-019	1.6904102273651145e-012	3.3392936016913536e-007	9.6791175027581022e-001	3.2087915793139174e-002	
8.0538638778417513e-020	4.2083386246672178e-013	3.2569876798912737e-007	9.2887718852193613e-001	7.1122485778874950e-002	
3.2213352394535797e-022	8.5890812280437155e-014	3.1046076342138794e-007	8.4701463947962741e-001	1.5298505005952318e-001	
1.4543578783813484e-025	5.5277437222045581e-016	2.8579641822495719e-007	6.7533403606934184e-001	3.2466567813423947e-001	
5.0372178147590404e-029	3.1482902721375002e-018	2.4681820641124343e-007	5.1854734995658136e-001	4.8145240322521238e-001	
7.7425243983546958e-033	1.3756999091323620e-020	1.8874641273528439e-007	3.7536248151436236e-001	6.2463732973922492e-001	
1.1316357342987602e-036	2.6672556852271988e-023	1.1086198997775033e-007	2.4459941730457727e-001	7.5540047183343284e-001	
7.0413173329756815e-040	4.9150472568267553e-026	2.8824475207792723e-008	1.2518048963289244e-001	8.7481948154263234e-001	
1.0028491074291976e-043	3.8594838425578786e-028	7.0794213698640951e-009	1.6121456535959821e-002	9.8387853638461875e-001	
1.4282928661862090e-047	3.0306149157634511e-030	1.7387378805199560e-009	2.0762155475703122e-003	9.9792378271369186e-001	
2.0342247804920086e-051	2.3797552044521116e-032	4.2704188077944253e-010	2.6738781625577207e-004	9.9973261175670236e-001	
2.8972142230528186e-055	1.8686751611149001e-034	1.0488341563764310e-010	3.4436001842190287e-005	9.9996556389327440e-001	
4.1263138242457721e-059	1.4673554692700429e-036	2.5759840752114687e-011	4.4349376209848124e-006	9.9999556503661913e-001	
5.8768392635201237e-063	1.1522237840390697e-038	6.3267331977046920e-012	5.7117519282775610e-007	9.9999942881848047e-001	
8.3699913557779855e-067	9.0477011565706056e-041	1.5538741633792317e-012	7.3563868628183808e-008	9.9999992643457747e-001	
1.1920781804948013e-070	7.1045945573076410e-043	3.8163841583284975e-013	9.4751335096899924e-009	9.9999999052448496e-001	
1.6977686229352929e-074	5.5787754768841694e-045	9.3732018895589013e-014	1.2205479280560368e-009	9.9999999877935830e-001	
2.4178427739929863e-078	4.3805889661204226e-047	2.3020906822527719e-014	1.5725961385694765e-010	9.9999999984271737e-001	
3.4425449641376770e-082	3.4395523711896153e-049	5.6539382941324581e-015	2.0270128374024536e-011	9.9999999997972422e-001	
4.8970731052299994e-086	2.7000599177988301e-051	1.3885326143183258e-015	2.6147643168589835e-012	9.9999999999738387e-001	
6.9409322724217816e-090	2.1176317788540226e-053	3.4093022401525700e-016	3.3779122449720517e-013	9.9999999999966183e-001	
9.6978941589520953e-094	1.6548262252829136e-055	8.3635334853875120e-017	4.3759746571445402e-014	9.9999999999995615e-001	
1.2807153964079792e-097	1.2747799057425874e-057	2.0444439276776289e-017	5.6986440069111164e-015	9.9999999999999434e-001	
1.3331631565801321e-101	9.2820178808791829e-060	4.9280778195980797e-018	7.4924859203827829e-016	9.9999999999999922e-001	
6.4590230500001375e-107	5.3276542615466827e-062	1.1240701895162216e-018	1.0012215453221592e-016	9.9999999999999989e-001	
4.5407280150422579e-113	1.4231190031967251e-065	2.0291109301268090e-019	1.3634337574411081e-017	1.0000000000000000e+000	
9.7476385939036234e-116	5.5041051782365396e-070	1.6956844025410715e-021	1.7628928033520009e-018	1.0000000000000000e+000	
3.7776520177094249e-121	6.5284808248416275e-071	1.8080470168949754e-024	9.4756226467811065e-021	1.0000000000000000e+000	
1.2393949336287431e-126	2.0484623948275915e-072	1.9199067263297807e-027	4.3632725463232411e-023	1.0000000000000000e+000	
1.2988788207808258e-131	5.4413380666092739e-074	4.9318189903348710e-031	1.9387942545876590e-025	1.0000000000000000e+000	
2.4834903980849579e-137	4.6170164559482627e-075	1.0032908913408828e-034	2.0667953199677054e-028	1.0000000000000000e+000	
4.7483419474293200e-143	3.9175623602162825e-076	2.0410169444990837e-038	2.1989938729421977e-031	1.0000000000000000e+000	
9.0751193364246583e-149	3.3239621219106488e-077	4.1520861035276702e-042	2.3387850627705886e-034	1.0000000000000000e+000	
1.7264872677664280e-154	2.8192077063170048e-078	8.4466809830029743e-046	2.4872873316284640e-037	1.0000000000000000e+000	
3.1049844492101913e-160	2.3801197073605464e-079	1.7183270715149950e-049	2.6451831193051191e-040	1.0000000000000000e+000	
1.5824668683857078e-166	1.8995732952019787e-080	3.4956273003865683e-053	2.8130950429534512e-043	1.0000000000000000e+000	
2.6971099628458209e-172	4.2962681443667609e-082	7.1045005389268667e-057	2.9916617389856829e-046	1.0000000000000000e+000	
2.3678818403322432e-178	3.2494990278331443e-083	3.6434375334857840e-061	3.1790370200151972e-049	1.0000000000000000e+000	
1.5506881893301830e-179	1.1831055829890084e-084	6.8873120596661136e-065	8.5216205032107549e-053	1.0000000000000000e+000	
3.4941444449092612e-184	1.1823683011695698e-084	1.4011012015426659e-068	9.0625535981012110e-056	1.0000000000000000e+000	
7.8736887436758476e-189	1.1823057417332580e-084	2.8503141069036077e-072	9.6378239550328538e-059	1.0000000000000000e+000	
1.7742533549164744e-193	1.1823003901901439e-084	5.8457850011093293e-076	1.0249676127518976e-061	1.0000000000000000e+000	
3.9950666642070465e-198	1.1822950704253395e-084	1.3932214637688813e-078	1.0965330093366294e-064	1.0000000000000000e+000	
3.4577933647442776e-202	1.1813187818042292e-084	6.1301325829101813e-079	7.6689221422853577e-067	1.0000000000000000e+000	
