2.542445e-056	1.536478e-056	2.757147e-057	9.658165e-060	1.423376e-074	
1.944730e-055	1.752293e-055	6.131749e-056	3.571122e-058	2.142158e-072	
4.620633e-055	6.542056e-055	3.035023e-055	2.783782e-057	1.757861e-070	
9.547449e-055	2.333824e-054	1.501015e-054	2.170030e-056	1.442506e-068	
1.441124e-054	7.717881e-054	7.413913e-054	1.691594e-055	1.183725e-066	
6.496206e-054	7.669817e-053	1.629481e-052	3.715743e-054	3.729597e-064	
3.432265e-053	4.167110e-052	8.967448e-052	4.174344e-053	8.786995e-063	
1.730915e-052	2.221459e-051	4.906322e-051	4.689545e-052	2.070231e-061	
7.954012e-052	1.138867e-050	2.651964e-050	5.268334e-051	4.877501e-060	
3.054402e-051	5.377306e-050	1.396609e-049	5.918557e-050	1.149148e-058	
9.467900e-051	2.119101e-049	6.931386e-049	6.649031e-049	2.707412e-057	
6.331300e-050	5.754972e-049	2.939978e-048	7.469661e-048	6.378709e-056	
2.297715e-049	2.088479e-048	1.066908e-047	2.710712e-047	5.512221e-055	
8.339345e-049	7.579210e-048	3.871779e-047	9.837076e-047	4.763437e-054	
3.027274e-048	2.750652e-047	1.405062e-046	3.569838e-046	4.116368e-053	
1.099477e-047	9.983752e-047	5.098997e-046	1.295481e-045	3.557198e-052	
3.998222e-047	3.624694e-046	1.850480e-045	4.701254e-045	3.073986e-051	
1.458558e-046	1.316906e-045	6.716023e-045	1.706067e-044	2.656414e-050	
5.362864e-046	4.793128e-045	2.437885e-044	6.191255e-044	2.295565e-049	
2.009634e-045	1.752484e-044	8.853324e-044	2.246782e-043	1.983734e-048	
7.864195e-045	6.480075e-044	3.218869e-043	8.153479e-043	1.714262e-047	
3.361602e-044	2.461652e-043	1.173858e-042	2.958858e-042	1.481396e-046	
1.663679e-043	9.930713e-043	4.314580e-042	1.073751e-041	1.280162e-045	
9.831319e-043	4.497792e-042	1.617823e-041	3.896531e-041	1.106264e-044	
6.714431e-042	2.421787e-041	6.366881e-041	1.413976e-040	9.559881e-044	
4.936213e-041	1.562513e-040	2.782620e-040	5.130744e-040	8.261261e-043	
3.651932e-040	1.142701e-039	1.459254e-039	1.861475e-039	7.139046e-042	
2.570589e-039	8.796406e-039	9.574205e-039	6.751314e-039	6.169273e-041	
1.614545e-038	6.700432e-038	7.547330e-038	2.446646e-038	5.331235e-040	
8.039764e-038	4.756763e-037	6.615749e-037	8.849577e-038	4.607036e-039	
2.279769e-037	2.818551e-036	6.090918e-036	3.186234e-037	3.981214e-038	
1.089126e-036	1.490044e-035	3.328581e-035	3.511948e-036	9.379808e-037	
3.956727e-036	7.417083e-035	1.796620e-034	3.786283e-035	2.209899e-035	
5.073511e-037	3.026807e-034	9.477277e-034	3.878719e-034	5.206560e-034	
3.930144e-036	2.649747e-033	8.850263e-033	6.456834e-033	9.927560e-033	
2.335567e-035	2.052815e-032	7.753527e-032	1.035125e-031	1.892928e-031	
6.159545e-035	1.220162e-031	6.014832e-031	1.564440e-030	3.609323e-030	
1.544675e-034	3.217934e-031	3.583852e-030	2.128467e-029	6.882042e-029	
1.649107e-033	8.066011e-031	9.452606e-030	2.274320e-028	1.312227e-027	
7.677927e-033	3.755380e-030	4.400951e-029	1.058880e-027	6.109476e-027	
3.574695e-032	1.748433e-029	2.048998e-028	4.929940e-027	2.844455e-026	
1.664309e-031	8.140366e-029	9.539743e-028	2.295285e-026	1.324323e-025	
7.748704e-031	3.789998e-028	4.441521e-027	1.068641e-025	6.165795e-025	
3.607648e-030	1.764550e-027	2.067887e-026	4.975386e-025	2.870676e-024	
1.679651e-029	8.215406e-027	9.627683e-026	2.316444e-024	1.336531e-023	
7.820123e-029	3.824934e-026	4.482464e-025	1.078492e-023	6.222633e-023	
3.640883e-028	1.780814e-025	2.086948e-024	5.021251e-023	2.897138e-022	
1.695094e-027	8.291089e-025	9.716420e-024	2.337798e-022	1.348852e-021	
7.891449e-027	3.860101e-024	4.523759e-023	1.088434e-021	6.279995e-021	
3.673006e-026	1.797056e-023	2.106138e-022	5.067538e-021	2.923845e-020	
1.708016e-025	8.364243e-023	9.805065e-022	2.359348e-020	1.361286e-019	
7.913828e-025	3.889531e-022	4.563716e-021	1.098467e-019	6.337886e-019	
3.614595e-024	1.802157e-021	2.122274e-020	5.114230e-019	2.950798e-018	
1.560444e-023	8.231310e-021	9.834350e-020	2.381016e-018	1.373835e-017	
5.309971e-023	3.553609e-020	4.493727e-019	1.108297e-017	6.396311e-017	
8.409866e-024	1.209363e-019	1.943038e-018	5.150703e-017	2.977999e-016	
1.932685e-025	1.915383e-020	6.648938e-018	2.364386e-016	1.386499e-015	
1.356277e-023	4.392326e-022	1.053295e-018	9.790474e-016	6.455274e-015	
2.924905e-023	3.580698e-021	9.475556e-018	8.807781e-015	5.807343e-014	
